paper_name,journal,number_entities
conf_icse_LubarsMPR92,ICSE,5
conf_icse_RibeiroBK14,ICSE,5
conf_icse_PoonY06,ICSE,5
conf_icse_ArtziDJMT11,ICSE,5
conf_icse_CheathamTH79,ICSE,5
conf_icse_BurgeB08,ICSE,5
conf_icse_HassanH02,ICSE,5
conf_icse_KiezunETF07,ICSE,5
conf_icse_NelsonSDFK13,ICSE,5
conf_icse_CaiC12,ICSE,5
conf_icse_ZanettiSTS13,ICSE,5
conf_icse_LawR03,ICSE,5
conf_icse_0002LSZOW13,ICSE,5
conf_icse_TrujilloBD07,ICSE,5
conf_icse_JamrozikSZ16,ICSE,5
conf_icse_Sreedhar02,ICSE,5
conf_icse_VasilescuBXCDDF16,ICSE,5
conf_icse_Fickas05,ICSE,5
conf_icse_MorisioSPBKC00,ICSE,5
conf_icse_OgasawaraIM06,ICSE,5
conf_icse_JacksonZ95,ICSE,5
conf_icse_MatthijssenZ11,ICSE,5
conf_icse_HermansPD11,ICSE,5
conf_icse_GiavittoRDM90,ICSE,5
conf_icse_Stephenson76,ICSE,5
conf_icse_CordeiroF11,ICSE,5
conf_icse_TamaiUI05,ICSE,5
conf_icse_PenedoBE81,ICSE,5
conf_icse_ZhangZZH16,ICSE,5
conf_icse_GopinathKSC14,ICSE,5
conf_icse_CashinJKL81,ICSE,5
conf_icse_HuangS06,ICSE,5
conf_icse_KimPR00,ICSE,5
conf_icse_Murphy-HillZN14,ICSE,5
conf_icse_PistoiaFFY07,ICSE,5
conf_icse_FraserA12,ICSE,5
conf_icse_CampaillaCCJV01,ICSE,5
conf_icse_BavotaDOPPL13,ICSE,5
conf_icse_SamarthyamSGN12,ICSE,5
conf_icse_CarzanigaGMPP13,ICSE,5
conf_icse_PiccoMR99,ICSE,5
conf_icse_GouldSD04a,ICSE,5
conf_icse_SamarthyamSSG13,ICSE,5
conf_icse_Lieberherr04,ICSE,5
conf_icse_Kemmerer03,ICSE,5
conf_icse_SullivanS01,ICSE,5
conf_icse_LuciaLJB12,ICSE,5
conf_icse_SirkinBS93,ICSE,5
conf_icse_MemonPYNSN04,ICSE,5
conf_icse_CasatiDDEFKMMOPQRSTV12,ICSE,5
conf_icse_MiyazawaOK82,ICSE,5
conf_icse_SullivanSM97,ICSE,5
conf_icse_ZhangJHHZ11,ICSE,5
conf_icse_OcarizaPM14,ICSE,5
conf_icse_Bauer76,ICSE,5
conf_icse_AsirelliDLMMPST79,ICSE,5
conf_icse_RamasubbuB12,ICSE,5
conf_icse_InoueSXM12,ICSE,5
conf_icse_FreyFH13,ICSE,5
conf_icse_GousiosSB16,ICSE,5
conf_icse_Chow76,ICSE,5
conf_icse_FritzBMYZ14,ICSE,5
conf_icse_KarpL76,ICSE,5
conf_icse_SankaranarayananIG08,ICSE,5
conf_icse_DhokRS16,ICSE,5
conf_icse_HarroldMF92,ICSE,5
conf_icse_ReeseL97,ICSE,5
conf_icse_JurjensF06,ICSE,5
conf_icse_VleckC78,ICSE,5
conf_icse_PollockM76,ICSE,5
conf_icse_Wertz82,ICSE,5
conf_icse_NetoCLGM13,ICSE,5
conf_icse_SakamotoNTN98,ICSE,5
conf_icse_Jones07,ICSE,5
conf_icse_RigbyR13,ICSE,5
conf_icse_GouesDFW12,ICSE,5
conf_icse_Magee99,ICSE,5
conf_icse_HammerM76,ICSE,5
conf_icse_WangLT16,ICSE,5
conf_icse_Matinlassi04,ICSE,5
conf_icse_Reiss87,ICSE,5
conf_icse_MiyazakiM85,ICSE,5
conf_icse_Balachandran13,ICSE,5
conf_icse_Bosch99,ICSE,5
conf_icse_CaporuscioIP04,ICSE,5
conf_icse_GhezziM12,ICSE,5
conf_icse_PradelJAG12,ICSE,5
conf_icse_MarinMD07,ICSE,5
conf_icse_GouldSD04,ICSE,5
conf_icse_ChuangKW98,ICSE,5
conf_icse_SinhaHR99,ICSE,5
conf_icse_PetersM12,ICSE,5
conf_icse_Zelkowitz93,ICSE,5
conf_icse_SongT12,ICSE,5
conf_icse_KishidaKMMOSSTW88,ICSE,5
conf_icse_Venkatagiri06,ICSE,5
conf_icse_BoiM78,ICSE,5
conf_icse_GoldmanN92,ICSE,5
conf_icse_JingQWX16,ICSE,5
conf_icse_FavaSOSW16,ICSE,5
conf_icse_YangBC06,ICSE,5
conf_icse_Wilson81,ICSE,5
conf_icse_AlwisM08,ICSE,5
conf_icse_LiangBZSYC16,ICSE,5
conf_icse_SteinmacherCTG16,ICSE,5
conf_icse_JungLRP14,ICSE,5
conf_icse_JohnsonT97,ICSE,5
conf_icse_SlavinWHHKBBN16,ICSE,5
conf_icse_Nomura87,ICSE,5
conf_icse_LiuLSPL16,ICSE,5
conf_icse_RamamoorthyBFMNS79,ICSE,5
conf_icse_Weiser81,ICSE,5
conf_icse_ScaffidiMS08,ICSE,5
conf_icse_ConsensMR92,ICSE,5
conf_icse_SchmidJKM05,ICSE,5
conf_icse_TanZP11,ICSE,5
conf_icse_BeekGKM08,ICSE,5
conf_icse_ZeilE88,ICSE,5
conf_icse_StrouliaESP00,ICSE,5
conf_icse_Bienk08,ICSE,5
conf_icse_DevanbuBSB90,ICSE,5
conf_icse_Curtis97,ICSE,5
conf_icse_PretschnerPWKBSZS05,ICSE,5
conf_icse_McMillanGPXF11,ICSE,5
conf_icse_MohanG76,ICSE,5
conf_icse_CheungRMG08,ICSE,5
conf_icse_Al-NaeemGBRB05,ICSE,5
conf_icse_HeWYZ14,ICSE,5
conf_icse_ChenDS08,ICSE,5
conf_icse_SandewallSS81,ICSE,5
conf_icse_Swanson76,ICSE,5
conf_icse_Egyed06,ICSE,5
conf_icse_LiTH14,ICSE,5
conf_icse_MoserPS08,ICSE,5
conf_icse_GuBS11,ICSE,5
conf_icse_NguyenWC97,ICSE,5
conf_icse_PanichellaPBZG16,ICSE,5
conf_icse_PortNHH11,ICSE,5
conf_icse_HamerF82,ICSE,5
conf_icse_HindleGH11,ICSE,5
conf_icse_LafontaineLS90,ICSE,5
conf_icse_MenziesZ12,ICSE,5
conf_icse_BellSK13,ICSE,5
conf_icse_ZhengT12,ICSE,5
conf_icse_CookD99,ICSE,5
conf_icse_KimZWZ07,ICSE,5
conf_icse_BounimovaGM13,ICSE,5
conf_icse_ZimmermannWDZ04,ICSE,5
conf_icse_GuimaraesS12,ICSE,5
conf_icse_AdarK07,ICSE,5
conf_icse_LeeCJ13,ICSE,5
conf_icse_DigMJN07,ICSE,5
conf_icse_ZhengZ13,ICSE,5
conf_icse_MirakhorliSCC12,ICSE,5
conf_icse_ZhangE13,ICSE,5
conf_icse_WarrR07,ICSE,5
conf_icse_PradelG13,ICSE,5
conf_icse_HanDGZX12,ICSE,5
conf_icse_GhezziPST13,ICSE,5
conf_icse_CokerH13,ICSE,5
conf_vldb_GrustKT03,VLDB,5
conf_vldb_ChenCB07,VLDB,5
conf_vldb_VeltriCV01,VLDB,5
conf_vldb_SuRM05,VLDB,5
conf_vldb_AbadiMMH07,VLDB,5
conf_vldb_NandiJ07,VLDB,5
conf_vldb_Brodie00,VLDB,5
conf_vldb_CooperSFHS01,VLDB,5
conf_vldb_LlirbatST97,VLDB,5
conf_vldb_ChaudhuriS94,VLDB,5
conf_vldb_TuchermanFC83,VLDB,5
conf_vldb_Raz92,VLDB,5
conf_vldb_CareyL88,VLDB,5
conf_vldb_FerrandinaMZ94,VLDB,5
conf_vldb_AboulnagaHLLMPR04,VLDB,5
conf_vldb_BrownCC94,VLDB,5
conf_vldb_MitchellDZ93,VLDB,5
conf_vldb_FreytagCK87,VLDB,5
conf_vldb_CornellY89,VLDB,5
conf_vldb_WangYM97,VLDB,5
conf_vldb_BalminHP04,VLDB,5
conf_vldb_KlausnerG85,VLDB,5
conf_vldb_GardarinST96,VLDB,5
conf_vldb_ChangS89,VLDB,5
conf_vldb_MazeikaBT06,VLDB,5
conf_vldb_KanneM06,VLDB,5
conf_vldb_WangRGB06,VLDB,5
conf_vldb_YuJ06a,VLDB,5
conf_vldb_JefferyGF06,VLDB,5
conf_vldb_KounevB02,VLDB,5
conf_vldb_PottingerB03,VLDB,5
conf_vldb_HadjieleftheriouKBT05,VLDB,5
conf_vldb_WangZL99,VLDB,5
conf_vldb_SallesDKGB07,VLDB,5
conf_vldb_CareyKRLABFLOPQRSSUVWY01,VLDB,5
conf_vldb_JermaineDO99,VLDB,5
conf_vldb_ChenJLP03,VLDB,5
conf_vldb_DoR02,VLDB,5
conf_vldb_LabrinidisR01,VLDB,5
conf_vldb_LuMZBWPY07,VLDB,5
conf_vldb_BliujuteJSS98,VLDB,5
conf_vldb_TheobaldSW05,VLDB,5
conf_vldb_Zloof75,VLDB,5
conf_vldb_MaratheS97,VLDB,5
conf_vldb_OrensteinK95,VLDB,5
conf_vldb_KuspertDG87,VLDB,5
conf_vldb_StonebrakerCNPW93,VLDB,5
conf_vldb_ThompsonRTS83,VLDB,5
conf_vldb_StathatosRB97,VLDB,5
conf_vldb_Lu87,VLDB,5
conf_vldb_ChavdaW97,VLDB,5
conf_vldb_OlkenR86,VLDB,5
conf_vldb_DuE89,VLDB,5
conf_vldb_GardarinGT95,VLDB,5
conf_vldb_BernsteinD94,VLDB,5
conf_vldb_ShegalovW06,VLDB,5
conf_vldb_CohenFKKS06,VLDB,5
conf_vldb_BenjellounSHW06,VLDB,5
conf_vldb_HuLL06,VLDB,5
conf_vldb_HeMYW03,VLDB,5
conf_vldb_MeekPK03,VLDB,5
conf_vldb_ChakrabartiBD99,VLDB,5
conf_vldb_HoukjaerTW06,VLDB,5
conf_vldb_DarEGP98,VLDB,5
conf_vldb_ChoS07,VLDB,5
conf_vldb_ZellerK02,VLDB,5
conf_vldb_DoulkeridisVKV07,VLDB,5
conf_vldb_GhoshPSH02,VLDB,5
conf_vldb_AnanthakrishnaCG02,VLDB,5
conf_vldb_Chen0LLY07,VLDB,5
conf_vldb_HammelP02,VLDB,5
conf_vldb_PalmerZ91,VLDB,5
conf_vldb_ChatziantoniouR96,VLDB,5
conf_vldb_LohmanDHKS84,VLDB,5
conf_vldb_DrewKH90,VLDB,5
conf_vldb_Hallmark95,VLDB,5
conf_vldb_StataHG04,VLDB,5
conf_vldb_ChakrabartiDAR97,VLDB,5
conf_vldb_Esculier90,VLDB,5
conf_vldb_GardarinGT96,VLDB,5
conf_vldb_SudarshanR91,VLDB,5
conf_vldb_Vieille98,VLDB,5
conf_vldb_ChakrabartiSST00,VLDB,5
conf_vldb_LiL07,VLDB,5
conf_vldb_AilamakiDHW99,VLDB,5
conf_vldb_CongFGJM07,VLDB,5
conf_vldb_MuthOPW98,VLDB,5
conf_vldb_JermaineDPJ05,VLDB,5
conf_vldb_DingGS00,VLDB,5
conf_vldb_ChaudhuriN97,VLDB,5
conf_vldb_AmielBDS94,VLDB,5
conf_vldb_BarjaPFWD94,VLDB,5
conf_vldb_DiazPG91,VLDB,5
conf_vldb_ThorR04,VLDB,5
conf_vldb_BittonG88,VLDB,5
conf_vldb_YanL95,VLDB,5
conf_vldb_LuST91,VLDB,5
conf_vldb_ChenR93a,VLDB,5
conf_vldb_PandaRPGC06,VLDB,5
conf_vldb_OthayothP06,VLDB,5
conf_vldb_XiaoT06,VLDB,5
conf_vldb_WitkowskiBBFGSS03,VLDB,5
conf_vldb_BohannonFFN05,VLDB,5
conf_vldb_Norvag99,VLDB,5
conf_vldb_GhinitaKKM07,VLDB,5
conf_vldb_ChangG00,VLDB,5
conf_vldb_VorugantiOU99,VLDB,5
conf_vldb_VoM07,VLDB,5
conf_vldb_MarianS03,VLDB,5
conf_vldb_JohnsonMSS05,VLDB,5
conf_vldb_MilenovaYC05,VLDB,5
conf_vldb_BhattacharjeeMLMKBK07,VLDB,5
conf_vldb_ShuklaDN98,VLDB,5
conf_vldb_SilbersteinGMPY07,VLDB,5
conf_vldb_DyresonBJ99,VLDB,5
conf_vldb_WuYGHABFGGLW07,VLDB,5
conf_vldb_FankhauserGLMT98,VLDB,5
conf_vldb_ChoG00,VLDB,5
conf_vldb_Kiessling02,VLDB,5
conf_vldb_HanLMJ07,VLDB,5
conf_vldb_SchmidB75,VLDB,5
conf_vldb_SchroederKGB75,VLDB,5
conf_vldb_KoudasMS04,VLDB,5
conf_vldb_AggarwalHWY04,VLDB,5
conf_vldb_BouganimNP04,VLDB,5
conf_vldb_TataHP04,VLDB,5
conf_vldb_Gal-OzGF93,VLDB,5
conf_vldb_RosenthalCBB89,VLDB,5
conf_vldb_CareyHMW96,VLDB,5
conf_vldb_CatarciDL90,VLDB,5
conf_vldb_DarFJST96,VLDB,5
conf_vldb_Mohan90,VLDB,5
conf_vldb_ElmasriWK90,VLDB,5
conf_vldb_BorkarCLWEO06,VLDB,5
conf_vldb_LiCTACH06,VLDB,5
conf_vldb_WangL06,VLDB,5
conf_vldb_RamanS06,VLDB,5
conf_vldb_HokeSF06,VLDB,5
conf_vldb_RamakrishnanR96,VLDB,5
conf_vldb_RoussopoulosK86,VLDB,5
conf_vldb_GuhaSW04,VLDB,5
conf_jcdl_BollenSR08,JCDL,4
conf_jcdl_ThengTLZGCCSYDLV07,JCDL,4
conf_jcdl_DoresBL16,JCDL,4
conf_jcdl_LuKWG08,JCDL,4
conf_jcdl_CrowWWFP10,JCDL,4
conf_jcdl_WickettR12,JCDL,4
conf_jcdl_LaenderGR04,JCDL,4
conf_jcdl_BarthEGHJ12,JCDL,4
conf_jcdl_DahlquistHM05,JCDL,4
conf_jcdl_LiLSG07,JCDL,4
conf_jcdl_JonesHBL07,JCDL,4
conf_jcdl_SalahEldeenN15,JCDL,4
conf_jcdl_OngL05,JCDL,4
conf_jcdl_GozaliKS12,JCDL,4
conf_jcdl_GolubMTJMPN09,JCDL,4
conf_jcdl_HarperCY02,JCDL,4
conf_jcdl_CoutoCGCZMR06,JCDL,4
conf_jcdl_BeckerR11,JCDL,4
conf_jcdl_SylwestrzakRB12,JCDL,4
conf_jcdl_StrodlBNR07,JCDL,4
conf_jcdl_EdvardsenSAT09,JCDL,4
conf_jcdl_KaplanC05,JCDL,4
conf_jcdl_GrahamGPW02,JCDL,4
conf_jcdl_RoweCDHLW02,JCDL,4
conf_jcdl_KangW01,JCDL,4
conf_jcdl_BammanBC10,JCDL,4
conf_jcdl_RoussinovR04,JCDL,4
conf_jcdl_HalveyVHJ09,JCDL,4
conf_jcdl_ZhangWZZY09,JCDL,4
conf_jcdl_Dovey01a,JCDL,4
conf_jcdl_WuWKWCHTCOMG14,JCDL,4
conf_jcdl_StathopoulouSGHBS14,JCDL,4
conf_jcdl_PierreBR14,JCDL,4
conf_jcdl_KellyNW14a,JCDL,4
conf_jcdl_Hall14,JCDL,4
conf_jcdl_GonanoTMVP14,JCDL,4
conf_jcdl_BainbridgeTW03,JCDL,4
conf_jcdl_ParkS14,JCDL,4
conf_jcdl_TuarobPG13,JCDL,4
conf_jcdl_BrophyF01,JCDL,4
conf_jcdl_NaamanSPG04,JCDL,4
conf_jcdl_WilliamsWWG16,JCDL,4
conf_jcdl_AnconaFJV04,JCDL,4
conf_jcdl_CarvalhoGLS06,JCDL,4
conf_jcdl_HenryR09,JCDL,4
conf_jcdl_AlamMN15,JCDL,4
conf_jcdl_ShevadeSX07,JCDL,4
conf_jcdl_MikkonenV15,JCDL,4
conf_jcdl_PapadakisINPN11,JCDL,4
conf_jcdl_DuffinM08,JCDL,4
conf_jcdl_ZhangDDCW12,JCDL,4
conf_jcdl_SalahEldeenN13,JCDL,4
conf_jcdl_ChenTMG13,JCDL,4
conf_jcdl_EstevaSMXK16,JCDL,4
conf_jcdl_BorgmanWMP07,JCDL,4
conf_jcdl_CreelW12,JCDL,4
conf_jcdl_FutrelleCC01,JCDL,4
conf_jcdl_VillaHJHJ10,JCDL,4
conf_jcdl_TkaczykCRBB12,JCDL,4
conf_jcdl_Buchanan06,JCDL,4
conf_jcdl_GuhaSAL13,JCDL,4
conf_jcdl_CheeS07,JCDL,4
conf_jcdl_ChoiLWD15,JCDL,4
conf_jcdl_LeeH12,JCDL,4
conf_jcdl_LipinskiYBBG13,JCDL,4
conf_jcdl_McDonaldC02,JCDL,4
conf_jcdl_ZongWSLG05,JCDL,4
conf_jcdl_BorgmanBFW09,JCDL,4
conf_jcdl_FoxCASEBGDDAFSCC10,JCDL,4
conf_jcdl_PearsonOTB12,JCDL,4
conf_jcdl_JatowtD14,JCDL,4
conf_jcdl_LagozeVWPB14,JCDL,4
conf_jcdl_CastelliP03,JCDL,4
conf_jcdl_McKeownEH03,JCDL,4
conf_jcdl_ArtiniAM14,JCDL,4
conf_jcdl_McKaySC14,JCDL,4
conf_jcdl_DichevD12,JCDL,4
conf_jcdl_Efron09,JCDL,4
conf_jcdl_SandersonW07,JCDL,4
conf_jcdl_SpiroWHBBGD06,JCDL,4
conf_jcdl_KnyazevaKT16,JCDL,4
conf_jcdl_ErekhinskayaBTW16,JCDL,4
conf_jcdl_ChristelMR11,JCDL,4
conf_jcdl_MarshallB05,JCDL,4
conf_jcdl_MarshallS11,JCDL,4
conf_jcdl_HeMNS13,JCDL,4
conf_jcdl_ChenBHFC12,JCDL,4
conf_jcdl_CrawfordFLP14,JCDL,4
conf_jcdl_ChoiLD14,JCDL,4
conf_jcdl_CunninghamM13,JCDL,4
conf_jcdl_ButcherCD11,JCDL,4
conf_jcdl_JonesTBF09,JCDL,4
conf_jcdl_ArmsADKMW06,JCDL,4
conf_jcdl_MitsuiS16,JCDL,4
conf_jcdl_Nomoto12,JCDL,4
conf_jcdl_SurfaceCHH05,JCDL,4
conf_jcdl_GouZCKG10,JCDL,4
conf_jcdl_SchwarzerSMBMG16,JCDL,4
conf_jcdl_MarshallR02,JCDL,4
conf_jcdl_KanhabuaN10,JCDL,4
conf_jcdl_GollapalliMG12,JCDL,4
conf_jcdl_YaronKL04,JCDL,4
conf_jcdl_SteinhauerDMLT11,JCDL,4
conf_jcdl_VakkariP15,JCDL,4
conf_jcdl_ChenPJP13,JCDL,4
conf_jcdl_PereiraRZL08,JCDL,4
conf_jcdl_LuanNM10,JCDL,4
conf_jcdl_SantanaGLF14,JCDL,4
conf_jcdl_ChenCT12,JCDL,4
conf_jcdl_ReimerBHW09,JCDL,4
conf_jcdl_ThomasMW07,JCDL,4
conf_jcdl_GeislerGMM02,JCDL,4
conf_jcdl_MengLDCLSC12,JCDL,4
conf_jcdl_GirgensohnSTW10,JCDL,4
conf_jcdl_ZhuangWG05,JCDL,4
conf_jcdl_LarsonGC02,JCDL,4
conf_jcdl_HauptmannJN02,JCDL,4
conf_jcdl_CrabtreeS07,JCDL,4
conf_jcdl_HinzeTBMD15,JCDL,4
conf_jcdl_WilliamsS10,JCDL,4
conf_jcdl_DoCCK13,JCDL,4
conf_jcdl_BuchananH05,JCDL,4
conf_sigir_BaillieCL06,SIGIR,4
conf_sigir_JeonKHHECR14,SIGIR,4
conf_sigir_MuhrKG10,SIGIR,4
conf_sigir_CeroniTKN14,SIGIR,4
conf_sigir_JindalL06,SIGIR,4
conf_sigir_LuZZW15,SIGIR,4
conf_sigir_SerdyukovRH08a,SIGIR,4
conf_sigir_BaileyMST16,SIGIR,4
conf_sigir_BruzaMD00,SIGIR,4
conf_sigir_ChenL13,SIGIR,4
conf_sigir_LuccheseNOPTV15,SIGIR,4
conf_sigir_ZhuC13,SIGIR,4
conf_sigir_FoleyBJ15,SIGIR,4
conf_sigir_JiaoYXW10,SIGIR,4
conf_sigir_StokoeOT03,SIGIR,4
conf_sigir_TrotmanL06,SIGIR,4
conf_sigir_DiazGW16,SIGIR,4
conf_sigir_BuckleyV04,SIGIR,4
conf_sigir_HeymannRG08,SIGIR,4
conf_sigir_YangZK03,SIGIR,4
conf_sigir_SongSWA14,SIGIR,4
conf_sigir_LiLJZ09,SIGIR,4
conf_sigir_WhittakerHCHPS99,SIGIR,4
conf_sigir_FanLWXF04,SIGIR,4
conf_sigir_XiaXLGC16,SIGIR,4
conf_sigir_Wan07a,SIGIR,4
conf_sigir_GengLQALS08,SIGIR,4
conf_sigir_Smith81,SIGIR,4
conf_sigir_ClarkeADW07,SIGIR,4
conf_sigir_WuKS14,SIGIR,4
conf_sigir_LiuY08,SIGIR,4
conf_sigir_AdeyanjuSAKRF12,SIGIR,4
conf_sigir_ChenDWY12,SIGIR,4
conf_sigir_ShtokKC10,SIGIR,4
conf_sigir_ZhangL0ZLM14,SIGIR,4
conf_sigir_HainesC93,SIGIR,4
conf_sigir_NiuLGCG14,SIGIR,4
conf_sigir_ScheinPUP02,SIGIR,4
conf_sigir_BaxterJ78,SIGIR,4
conf_sigir_AngelovaW06,SIGIR,4
conf_sigir_KeSM09,SIGIR,4
conf_sigir_MoghaddamE11,SIGIR,4
conf_sigir_Carterette07,SIGIR,4
conf_sigir_BastCSW07,SIGIR,4
conf_sigir_MenczerPSR01,SIGIR,4
conf_sigir_BalogN13,SIGIR,4
conf_sigir_AgichteinBD06,SIGIR,4
conf_sigir_DupretP10,SIGIR,4
conf_sigir_XueDYY08,SIGIR,4
conf_sigir_Liddy96,SIGIR,4
conf_sigir_Kurland08,SIGIR,4
conf_sigir_ChenALC13,SIGIR,4
conf_sigir_WangP11,SIGIR,4
conf_sigir_HeBVAR15,SIGIR,4
conf_sigir_CaoHY16,SIGIR,4
conf_sigir_ShokouhiWBR13,SIGIR,4
conf_sigir_KracsonyKM80,SIGIR,4
conf_sigir_RobertsonW92,SIGIR,4
conf_sigir_GollubHMS13,SIGIR,4
conf_sigir_CaballeroA12,SIGIR,4
conf_sigir_KeikhaPC14,SIGIR,4
conf_sigir_GaoXX13,SIGIR,4
conf_sigir_GengLQL07,SIGIR,4
conf_sigir_DalipGCC13,SIGIR,4
conf_sigir_GaoNB05,SIGIR,4
conf_sigir_ChiaramellaN90,SIGIR,4
conf_sigir_JiX06,SIGIR,4
conf_sigir_PetersilMSC16,SIGIR,4
conf_sigir_AltingovdeOOCU07,SIGIR,4
conf_sigir_SeverynM12,SIGIR,4
conf_sigir_ZhangSWH13,SIGIR,4
conf_sigir_XuBFSY08,SIGIR,4
conf_sigir_Hausen81,SIGIR,4
conf_sigir_ChristodoulakisF89,SIGIR,4
conf_sigir_HeCLM04,SIGIR,4
conf_sigir_JarvelinKNSK96,SIGIR,4
conf_sigir_EdensGJL03,SIGIR,4
conf_sigir_HofmannS07,SIGIR,4
conf_sigir_Forman06,SIGIR,4
conf_sigir_MalionekOSH13,SIGIR,4
conf_sigir_BrajnikMT96,SIGIR,4
conf_sigir_DarwishO02,SIGIR,4
conf_sigir_ZhangW16,SIGIR,4
conf_sigir_SeverynM15,SIGIR,4
conf_sigir_FerraginaV07,SIGIR,4
conf_sigir_AllegrettiMHPJP15,SIGIR,4
conf_sigir_DeveaudSB13,SIGIR,4
conf_sigir_ChengSK16,SIGIR,4
conf_sigir_OmariCRS16,SIGIR,4
conf_sigir_BelkinCCC93,SIGIR,4
conf_sigir_GeraniCC10,SIGIR,4
conf_sigir_HershTPCKSO00,SIGIR,4
conf_sigir_HuangCHHC11,SIGIR,4
conf_sigir_DamierD88,SIGIR,4
conf_sigir_Lee95,SIGIR,4
conf_sigir_MizzaroR07,SIGIR,4
conf_sigir_NieDW07,SIGIR,4
conf_sigir_RonenGKB14,SIGIR,4
conf_sigir_FangTZ04,SIGIR,4
conf_sigir_LagunA11,SIGIR,4
conf_sigir_ArampatzisH01,SIGIR,4
conf_sigir_Nallapati04,SIGIR,4
conf_sigir_Larkey98,SIGIR,4
conf_sigir_GollubSB12,SIGIR,4
conf_sigir_ZhuLGCN14,SIGIR,4
conf_sigir_KatoSYI13,SIGIR,4
conf_sigir_SongYXLLW12,SIGIR,4
conf_sigir_CenDSO13,SIGIR,4
conf_sigir_LengCL14,SIGIR,4
conf_sigir_TangAJY14,SIGIR,4
conf_sigir_LehtonenD08,SIGIR,4
conf_sigir_TuHLH16,SIGIR,4
conf_sigir_SkobeltsynLZRA07,SIGIR,4
conf_sigir_Tseng99,SIGIR,4
conf_sigir_CarmanBGC09,SIGIR,4
conf_sigir_YanDS09,SIGIR,4
conf_sigir_BuscherED09,SIGIR,4
conf_sigir_McCreadieSLMOM12,SIGIR,4
conf_sigir_Azzopardi11,SIGIR,4
conf_sigir_AnickBFHAR90,SIGIR,4
conf_sigir_ZhengC15,SIGIR,4
conf_sigir_SonKP13,SIGIR,4
conf_sigir_WangRFZHB11,SIGIR,4
conf_sigir_LiWLKP11,SIGIR,4
conf_sigir_HuTL14,SIGIR,4
conf_sigir_BennettRWY11,SIGIR,4
conf_sigir_XueLYXZYC05,SIGIR,4
conf_sigir_TranTCN15,SIGIR,4
conf_sigir_DiazM06,SIGIR,4
conf_sigir_ZhiltsovKN15,SIGIR,4
conf_sigir_ZhangLLJXFCM05,SIGIR,4
conf_sigir_LuWLL16,SIGIR,4
conf_sigir_LillisZTCLD10,SIGIR,4
conf_sigir_CaoNGR08,SIGIR,4
conf_sigir_YuM14,SIGIR,4
conf_sigir_TangDX04,SIGIR,4
conf_sigir_LiuYHA10,SIGIR,4
conf_sigir_YuM15,SIGIR,4
conf_sigir_CostaCS14,SIGIR,4
conf_sigir_WanJHX11,SIGIR,4
conf_sigir_CaoXLLHH06,SIGIR,4
conf_sigir_DeFazioDSSCC95,SIGIR,4
conf_sigir_BleiM01,SIGIR,4
conf_sigir_BanerjeeRG07,SIGIR,4
conf_sigir_Radhakrishnan06,SIGIR,4
conf_sigir_LiMO04,SIGIR,4
conf_sigir_HustonC10,SIGIR,4
conf_sigir_RavelaM97,SIGIR,4
conf_sigir_LiDZS08,SIGIR,4
conf_sigir_GolovchinskyPS99,SIGIR,4
conf_sigir_GaoZNHC02,SIGIR,4
conf_sigir_WhitingA16,SIGIR,4
conf_sigir_AbrahamAKPSS16,SIGIR,4
conf_sigir_MetzlerC07,SIGIR,4
conf_sigir_SedhaiS15,SIGIR,4
conf_sigir_TsengT04,SIGIR,4
conf_sigir_KantorL86,SIGIR,4
conf_sigir_OhML00,SIGIR,4
conf_sigir_AmirSPP99,SIGIR,4
conf_sigir_LeeCW10,SIGIR,4
conf_sigir_Rittberger96,SIGIR,4
conf_sigir_KharazmiSSV14,SIGIR,4
conf_sigir_ZhouG05,SIGIR,4
conf_sigir_BatesB83,SIGIR,4
conf_sigir_LiuADMS12,SIGIR,4
conf_sigir_WangLM11,SIGIR,4
conf_sigir_JagarlamudiG13,SIGIR,4
conf_sigir_ChaBHC13,SIGIR,4
conf_sigir_WangDS16,SIGIR,4
conf_sigir_ChatzichristofisZA11,SIGIR,4
conf_sigir_JameelL13,SIGIR,4
conf_sigir_HullPS96,SIGIR,4
conf_sigir_HsuC06,SIGIR,4
conf_sigir_WangZZL14,SIGIR,4
conf_sigir_KimCHZDG13,SIGIR,4
conf_sigir_LiuBC12,SIGIR,4
conf_sigir_Collins-ThompsonCTC04,SIGIR,4
conf_sigir_Kwok86,SIGIR,4
conf_sigir_ZhangC15,SIGIR,4
conf_sigir_TagueN81,SIGIR,4
conf_sigir_EfronLHV14,SIGIR,4
conf_sigir_DonmezSB09,SIGIR,4
conf_sigir_KhairyM79,SIGIR,4
conf_sigir_MiletteSRH09,SIGIR,4
conf_sigir_LiSWH13,SIGIR,4
conf_sigir_ChengTCWLC04,SIGIR,4
conf_sigir_FernandezL07,SIGIR,4
conf_sigir_ChouekaFKS87,SIGIR,4
conf_sigir_GottschalkD16,SIGIR,4
conf_sigir_WeiC06,SIGIR,4
conf_sigir_WilliamsonS92,SIGIR,4
conf_sigir_GallelliIM86,SIGIR,4
conf_sigir_RabittiZ84,SIGIR,4
conf_sigir_Hoch94,SIGIR,4
conf_sigir_HemmjeKW94,SIGIR,4
conf_sigir_KongLG12,SIGIR,4
conf_sigir_FraenkelMP82,SIGIR,4
conf_sigir_ChenLZLS15,SIGIR,4
conf_sigir_Morrissey82,SIGIR,4
