paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_trec_RobertsonZT03,8,2003,http://trec.nist.gov/pubs/trec12/papers/microsoft-cambridge.hard.pdf,conf_trec_RobertsonZT03,TREC,'Microsoft_Cambridge_at_TREC-12:_HARD_track.',inproceedings,Reuters;BM25;TREC;SharePoint;Keenbow;MSSearch;Okapi;Microsoft
conf_trec_CarmelA06,8,2006,http://trec.nist.gov/pubs/trec15/papers/ibm-haifa.tera.final.pdf,conf_trec_CarmelA06,TREC,'Juru_at_TREC_2006:_TAAT_versus_DAAT_in_the_Terabyte_Track.',inproceedings,USAID;DAAT;Qrels;TAAT;Answers.com;Boolean;Google;WAND
conf_trec_BaronLO06,8,2006,http://trec.nist.gov/pubs/trec15/papers/LEGAL06.OVERVIEW.pdf,conf_trec_BaronLO06,TREC,'TREC_2006_Legal_Track_Overview.',inproceedings,UmdBoolAuto;Hummingbird;UmdComb;TREC;SearchServer;Complaint;Boolean;UCSF
conf_vldb_BraumandlCK98,8,1998,http://www.vldb.org/conf/1998/p110.pdf,conf_vldb_BraumandlCK98,VLDB,'Evaluating_Functional_Joins_Along_Nested_Reference_Sets_in_Object-Relational_and_Object-Oriented_Databases.',inproceedings,ProductRef;SrejSet;SrefSet;OrderNumber;OIDs;LineItems;ORDBMS;SuttrSet
conf_vldb_ChakrabartiRS02,8,2002,http://www.vldb.org/conf/2002/S19P01.pdf,conf_vldb_ChakrabartiRS02,VLDB,'Fast_and_Accurate_Text_Classification_via_Multiple_Linear_Discriminant_Projections.',inproceedings,SVMlight;WebKB;SVMs;OHSUMED;SVM-best;Dmoz;SIMPL;Rainbow
conf_vldb_ChaudhuriCGK07,8,2007,http://www.vldb.org/conf/2007/papers/research/p327-chaudhuri.pdf,conf_vldb_ChaudhuriCGK07,VLDB,'Example-driven_design_of_efficient_record_matching_queries.',inproceedings,RIDDLE;QuickCorners;THEOREM;SVMs;PostalCode;Trillium;LEMMA;GBROrgs
conf_vldb_LifantsevC02,8,2002,http://www.vldb.org/conf/2002/S11P02.pdf,conf_vldb_LifantsevC02,VLDB,'I/O-Conscious_Data_Preparation_for_Large-Scale_Web_Search_Engines.',inproceedings,Linux;PageRank;UrlLinks;UrlHash;UrlFLinks;UrlName;UrlFProc;AltaVista
conf_vldb_AcharyaFZ96,8,1996,http://www.vldb.org/conf/1996/P354.PDF,conf_vldb_AcharyaFZ96,VLDB,'Disseminating_Updates_on_Broadcast_Disks.',inproceedings,AccessRange;CJpubeThinkTii;ACID;UpdareOffset;Datacycle;UpdateOfiet;UpdateOffset;SlowDisk
conf_vldb_NinkHR99,8,1999,http://www.vldb.org/conf/1999/P54.pdf,conf_vldb_NinkHR99,VLDB,'Generating_Call-Level_Interfaces_for_Advanced_Database_Application_Programming.',inproceedings,COAPI;NestedCursor;CLIs;BINDING;AtomicPart;QueryParts;EAGER;RowParts
conf_vldb_X00,8,2000,http://www.vldb.org/conf/2000/frontmatter.pdf,conf_vldb_X00,VLDB,"'Ordering_Information,_Conference_Organizers,_Program_Committees,_Additional_Reviewers,_Additional_Demonstrations_Reviewers,_Sponsors,_VLDB_Endowment,_Preface,_Foreword.'",inproceedings,VLDB2000;VLDB;VLDBs;Sharma;Dipartimento;TimesTen;Microsoft;McIver
conf_vldb_LakshmiZ98,8,1998,http://www.vldb.org/conf/1998/p623.pdf,conf_vldb_LakshmiZ98,VLDB,'Selectivity_Estimation_in_Extensible_Databases_-_A_Neural_Network_Approach.',inproceedings,APointTypeColumn;APathTypeColumn;CIRCLE;ORDBMS;BladeWatcher;DBMS;SEQUOIA;APolygonTypeColumn
conf_vldb_CareyK98,8,1998,http://www.vldb.org/conf/1998/p158.pdf,conf_vldb_CareyK98,VLDB,'Reducing_the_Braking_Distance_of_an_SQL_Query_Engine.',inproceedings,Informix;Dept;ROWNUM;WHERE;Microsoft;RID-list;RedBrick;STOP
conf_vldb_SrivastavaDJL96,8,1996,http://www.vldb.org/conf/1996/P318.PDF,conf_vldb_SrivastavaDJL96,VLDB,'Answering_Queries_with_Aggregation_Using_Views.',inproceedings,TS194;SELECT;ConjViewSingleBlock;ConjViewMultiBlock;HAVING;CallingPlans;GROUPBY;WHERE
conf_vldb_FranklinCL93,8,1993,http://www.vldb.org/conf/1993/P641.PDF,conf_vldb_FranklinCL93,VLDB,'Local_Disk_Caching_for_Client-Server_Database_Systems.',inproceedings,HOTCOLD;OODBMS;LSNs;PRIVATE;KeepDisk;DBMS;LDIA;JRecnll
conf_vldb_BattistaL89,8,1989,http://www.vldb.org/conf/1989/P013.PDF,conf_vldb_BattistaL89,VLDB,'A_Deductive_Method_for_Entity-Relationship_Modeling.',inproceedings,ERL-clauses;ERL-theories;ERL-theory;TERMJET;ERLgraph;Tutoring;ERL-thcorics;ERL-graph
conf_vldb_ChuITB92,8,1992,http://www.vldb.org/conf/1992/P053.PDF,conf_vldb_ChuITB92,VLDB,'A_Temporal_Evolutionary_Object-Oriented_Data_Model_and_Its_Query_Language_for_Medical_Image_Management.',inproceedings,OODBMS;WHICH;TEDM;SELECT;Gemstone;TEQL;IMIS;WHERE
conf_vldb_SegevZ91,8,1991,http://www.vldb.org/conf/1991/P297.PDF,conf_vldb_SegevZ91,VLDB,'Data_Management_for_Large_Rule_Systems.',inproceedings,Rete;PERFORhWame;TermlBYear;CPrelations;DBMS;TermcBYear;PERFORMName;APPROVAL
conf_vldb_DittrichKK05,8,2005,http://www.vldb2005.org/program/paper/tue/p1031-dittrich.pdf,conf_vldb_DittrichKK05,VLDB,'Bridging_the_Gap_between_OLAP_and_SQL.',inproceedings,OLAP;RDBMS;BTell;PossibleTransports;DBMSes;DBMS;ROLLUP;XQuery
conf_vldb_QianZXP03,8,2003,http://www.vldb.org/conf/2003/papers/S19P02.pdf,conf_vldb_QianZXP03,VLDB,'The_ND-Tree:_A_Dynamic_Indexing_Technique_for_Multidimensional_Non-ordered_Discrete_Data_Spaces.',inproceedings,SplitNode;Euclidean;NDtree;ChooseLeaf;NDDS;Hamming;ChooseBestPartition;ChoosePartitionSet
conf_vldb_LakshmananSS99,8,1999,http://www.vldb.org/conf/1999/P45.pdf,conf_vldb_LakshmananSS99,VLDB,'On_Efficiently_Implementing_SchemaSQL_on_an_SQL_Database_System.',inproceedings,OLAP;RDBMS;SchemaSQL;SchemaSQLbased;OLTP;WIV988;TPC-D;GLS966
conf_vldb_BrownP83,8,1983,http://www.vldb.org/conf/1983/P206.PDF,conf_vldb_BrownP83,VLDB,'LAURA:_A_Formal_Data_Model_and_her_Logical_Design_Methodology.',inproceedings,TepTesent;LAURAmodal;McLeod;LAURA LAURA is;MANAGERS;LAURA;DBDG;EMPLOYEES
conf_vldb_SernadasSE87,8,1987,http://www.vldb.org/conf/1987/P107.PDF,conf_vldb_SernadasSE87,VLDB,'Object-Oriented_Specification_of_Databases:_An_Algebraic_Approach.',inproceedings,QTRUCT-algebra;STOCK;TRAJECTORY;Kripke;SCBindexed;DBMS;STRUCT;ORDER
conf_vldb_IoannidisR88,8,1988,http://www.vldb.org/conf/1988/P382.PDF,conf_vldb_IoannidisR88,VLDB,'Efficient_Transitive_Closure_Algorithms.',inproceedings,Seminaive;Global-DFIC;Global-DFTC;Warren;Busic-TC;DFTC;Ioannidis;Schmitz
conf_vldb_HellersteinNP95,8,1995,http://www.vldb.org/conf/1995/P562.PDF,conf_vldb_HellersteinNP95,VLDB,'Generalized_Search_Trees_for_Database_Systems.',inproceedings,Penalty;FindMin;MinDJext;PickSplit;ChooseSubtree;Insert;GiST;AdjustKeys
conf_vldb_WoodfillS83,8,1983,http://www.vldb.org/conf/1983/P157.PDF,conf_vldb_WoodfillS83,VLDB,'An_Implementation_of_Hypothetical_Relations.',inproceedings,APPEND;APPENDS;QUEL;INGRES;REPLACE;DELETES;DIFFERENCE;AfIected
conf_vldb_MartinC94,8,1994,http://www.vldb.org/conf/1994/P730.PDF,conf_vldb_MartinC94,VLDB,'Relating_Distributed_Objects.',inproceedings,MaxCardinalityExceeded;TypeError;CORRA;COSS;CGRBA;CORBA;TheservicesarespecifiedinOMGIDLandateintended;DBMS
conf_vldb_Gregor85,8,1985,http://www.vldb.org/conf/1985/P305.PDF,conf_vldb_Gregor85,VLDB,'ARIEL_-_A_Semantic_Front-End_to_Relational_DBMSs.',inproceedings,Dept;DeptHead;QUEL;Datatype;TopEmployee;SubComponents;DeptHeadof;ARIEL
conf_vldb_LiuF04,8,2004,http://www.vldb.org/conf/2004/RS16P2.PDF,conf_vldb_LiuF04,VLDB,'The_Design_of_GridDB:_A_Data-Centric_Overlay_for_the_Scientific_Grid.',inproceedings,ATLAS;SimCompare;RDBMS;HepEx;SkyServer;GridDBspecified;ClustFind;GridDB
conf_vldb_GedikBY07,8,2007,http://www.vldb.org/conf/2007/papers/industrial/p1286-gedik.pdf,conf_vldb_GedikBY07,VLDB,'CellSort:_High_Performance_Sorting_on_the_Cell_Processor.',inproceedings,AbiSort;SIMDization;SIMDized;CellSort;CPU-based;SPEs;SIMD;BASICS
conf_vldb_HaasHM07,8,2007,http://www.vldb.org/conf/2007/papers/research/p830-haas.pdf,conf_vldb_HaasHM07,VLDB,'Detecting_Attribute_Dependencies_from_Query_Feedback.',inproceedings,Zipf;THEOREM;SYNTH;CORDS;OWNER;MSCD;Schur;Appendix
conf_vldb_WitkowskiBBNSSW05,8,2005,http://www.vldb2005.org/program/paper/fri/p1204-witkowski.pdf,conf_vldb_WitkowskiBBNSSW05,VLDB,'Query_By_Excel.',inproceedings,RDBMS;PivotTable;RTables;MODEL;RTable;Excel;SEQUENTIAL;WHERE
conf_vldb_AlbanoGO91,8,1991,http://www.vldb.org/conf/1991/P565.PDF,conf_vldb_AlbanoGO91,VLDB,'A_Relationship_Mechanism_for_a_Strongly_Typed_Object-Oriented_Database_Programming_Language.',inproceedings,Rumbaugh;Signature;ExlSignarure;TheEvent;ElType;ExtSignalure;AssocSign;GetSign
conf_vldb_AshwinRSSS97,8,1997,http://www.vldb.org/conf/1997/P366.PDF,conf_vldb_AshwinRSSS97,VLDB,'Garbage_Collection_in_Object_Oriented_Databases_Using_Transactional_Cyclic_Reference_Counting.',inproceedings,TCRC;AddPointer;Brahms;GreenTraverse;DeletePointer;LogAnalyzer;CollectGarbage;RedTraverse
conf_vldb_AlbanoBGO93,8,1993,http://www.vldb.org/conf/1993/P039.PDF,conf_vldb_AlbanoBGO93,VLDB,'An_Object_Data_Model_with_Roles.',inproceedings,PersonalCode;Draw;PersonObject;Picture;PcrsonalCode;Fibonacci;DrawBlack;Employee
conf_vldb_CochinwalaB94,8,1994,http://www.vldb.org/conf/1994/P714.PDF,conf_vldb_CochinwalaB94,VLDB,'A_Multidatabase_System_for_Tracking_and_Retrieval_of_Financial_Data.',inproceedings,InterBase;MarketFeed;XOPEN;DBAL;Agents;InterDay;UNIX;DBMS
conf_vldb_ShatdalKN94,8,1994,http://www.vldb.org/conf/1994/P510.PDF,conf_vldb_ShatdalKN94,VLDB,'Cache_Conscious_Algorithms_for_Relational_Query_Processing.',inproceedings,DRAM;DECstation;PartitionedSort;PartitionedHash;BaseNestedLoop;ImprovedSort;BlockSize;VLSI
conf_vldb_AmsalegFG95,8,1995,http://www.vldb.org/conf/1995/P042.PDF,conf_vldb_AmsalegFG95,VLDB,'Efficient_Incremental_Garbage_Collection_for_Client-Server_Object_Database_Systems.',inproceedings,SPARCstation;REDO;OODBMS;ACID;CPU-intensive;OIDs;EXODUS;OID-sized
conf_vldb_MoroBT07,8,2007,http://www.vldb.org/conf/2007/papers/research/p866-moro.pdf,conf_vldb_MoroBT07,VLDB,'Early_Profile_Pruning_on_XML-aware_Publish/Subscribe_Systems.',inproceedings,FSM-based;BUFF;ToXGene;Lemma;Prüfer;FSMbased;LEMMA;BoXFilter
conf_vldb_Moerkotte02,8,2002,http://www.vldb.org/conf/2002/S04P03.pdf,conf_vldb_Moerkotte02,VLDB,'Incorporating_XSL_Processing_into_Database_Engines.',inproceedings,Distributor;XPath;Collector;XSLT;UnnestMap;DocScan;ResumeOp;AEDT
conf_vldb_MatiasVW00,8,2000,http://www.vldb.org/conf/2000/P101.pdf,conf_vldb_MatiasVW00,VLDB,'Dynamic_Maintenance_of_Wavelet-Based_Histograms.',inproceedings,DCT-based;Zipf;AC99;VW999;VW99;Poo97;DeWitt;VWI988
conf_vldb_RaseticSEN05,8,2005,http://www.vldb2005.org/program/paper/fri/p934-rasetic.pdf,conf_vldb_RaseticSEN05,VLDB,'A_Trajectory_Splitting_Model_for_Efficient_Spatio-Temporal_Indexing.',inproceedings,MBRs;GSTD;MBR-based;Equation;OptimalSplit;NoSplit;FullSplit;LinearSplit
conf_vldb_ChaHKK01,8,2001,http://www.vldb.org/conf/2001/P181.pdf,conf_vldb_ChaHKK01,VLDB,'Cache-Conscious_Concurrency_Control_of_Main-Memory_Indexes_on_Shared-Memory_Multiprocessor_Systems.',inproceedings,DRDBMS;DRAM;MMDBMS-specific;OLFIT;UpdateNode;Updaters;MMDBMS;ReadNode
conf_vldb_GedikYB07,8,2007,http://www.vldb.org/conf/2007/papers/research/p363-gedik.pdf,conf_vldb_GedikYB07,VLDB,'Executing_Stream_Joins_on_the_Cell_Processor.',inproceedings,DMA-list;SPE-transparent;DBMSs;SPEs;SPE-side;Xeon;SIMD;PPE-side
conf_vldb_WongL86,8,1986,http://www.vldb.org/conf/1986/P304.PDF,conf_vldb_WongL86,VLDB,'Transposition_Algorithms_on_Very_Large_Compressed_Databases.',inproceedings,linearizat.ion;STRANSPO;GTRANSPO;SSDB;situat.ion;dat.abase;LTRANSPO;MTRANSPO
conf_vldb_BhagwatCTV04,8,2004,http://www.vldb.org/conf/2004/RS23P1.PDF,conf_vldb_BhagwatCTV04,VLDB,'An_Annotation_Management_System_for_Relational_Databases.',inproceedings,TPCH;RDBMS;Desc;DISTINCT;Genbank;PROPAGATE;UniProt;Oracle
conf_vldb_JeusfeldMWJS90,8,1990,http://www.vldb.org/conf/1990/P442.PDF,conf_vldb_JeusfeldMWJS90,VLDB,'Database_Application_Development_as_an_Object_Modeling_Activity.',inproceedings,ConceptBase;AttributeClass;AggregateClass;EnumeratedClass;TransactionClass;Telos;DBPL;DAIDA
conf_vldb_BernsteinGW93,8,1993,http://www.vldb.org/conf/1993/P218.PDF,conf_vldb_BernsteinGW93,VLDB,'STDL_-_A_Portable_Language_for_Transaction_Processing.',inproceedings,USING;ACMS;Hitachi;STDL;COBOL;STDL-defined;CICS;SQL-specific
conf_vldb_StonebrakerKPO88,8,1988,http://www.vldb.org/conf/1988/P318.PDF,conf_vldb_StonebrakerKPO88,VLDB,'The_Design_of_XPRS.',inproceedings,POSTGRES;WRITE;POSTGRES POSTGRES has;RAID;POSTQUEL;OVERPAID;DBMS;XPRS
conf_vldb_MalonM97,8,1997,http://www.vldb.org/conf/1997/P580.PDF,conf_vldb_MalonM97,VLDB,'Critical_Database_Technologies_for_High_Energy_Physics.',inproceedings,ATLAS;ODMG-compliant;CORBAl-based;ODMG;ParSets;AllEvents;ODMG-93;ISAJET
conf_trec_RobertsonW99,7,1999,http://trec.nist.gov/pubs/trec8/papers/okapi.pdf,conf_trec_RobertsonW99,TREC,'Okapi/Keenbow_at_TREC-8.',inproceedings,BritishhAmerican;Cambridge;VLC98;BM25;TREC;Okapi;Microsoft
conf_trec_ZhaoXGL05,7,2005,http://trec.nist.gov/pubs/trec14/papers/harbin-it.qa.pdf,conf_trec_ZhaoXGL05,TREC,'Insun05QA_on_QA_Track_of_TREC_2005.',inproceedings,TREC2005;SMART;WordNet;DISK;WorldNet;WebRept;InsunAbs
conf_trec_ZhuC11,7,2011,http://trec.nist.gov/pubs/trec20/papers/udel.medical.pdf,conf_trec_ZhuC11,TREC,'Using_Multiple_External_Collections_for_Query_Expansion.',inproceedings,CLEF-A;Dirichlet;ImageCLEF;TREC;CORI;Indri;PubMed
conf_trec_GobeillGRPTV11a,7,2011,http://trec.nist.gov/pubs/trec20/papers/BiTeM.medical.pdf,conf_trec_GobeillGRPTV11a,TREC,'BiTeM_Group_Report_for_TREC_Medical_Records_Track_2011.',inproceedings,MeSH;BiTeM;SNOMED;BiTeMsnomed;TREC;BiTeMmEsh;UMLS
conf_trec_SmuckerKL12,7,2012,http://trec.nist.gov/pubs/trec21/papers/CROWD12.overview.pdf,conf_trec_SmuckerKL12,TREC,'Overview_of_the_TREC_2012_Crowdsourcing_Track.',inproceedings,TRAT;IRAT;NIST;ImageCLEF;SetuServ;TREC;UAustin
conf_trec_CraswellHWW01,7,2001,http://trec.nist.gov/pubs/trec10/papers/csiro-trec-2001.pdf,conf_trec_CraswellHWW01,TREC,'TREC10_Web_and_Interactive_Tracks_at_CSIRO.',inproceedings,Group1;NorthernLight;TREC-10;BM25;CSIRO;Teoma;PADRE99
conf_trec_LiomaMPPHO06,7,2006,http://trec.nist.gov/pubs/trec15/papers/uglasgow.tera.ent.final.pdf,conf_trec_LiomaMPPHO06,TREC,'University_of_Glasgow_at_TREC_2006:_Experiments_in_Terabyte_and_Enterprise_Tracks_with_Terrier.',inproceedings,Adhoc;BM25;Binomial;Terabyte;CombSUM;Poisson;PL2F
conf_trec_VechtomovaK04,7,2004,http://trec.nist.gov/pubs/trec13/papers/uwaterloo-bilkent.hard.pdf,conf_trec_VechtomovaK04,TREC,'Approaches_to_High_Accuracy_Retrieval:_Phrase-Based_Search_Experiments_in_the_HARD_Track.',inproceedings,POStagging;MWUs;BM25;C-value;PhraseWeig;PhraseWeight;WindowWeig
conf_trec_KontostathisLS08,7,2008,http://trec.nist.gov/pubs/trec17/papers/ursinus-college.legal.rev.pdf,conf_trec_KontostathisLS08,TREC,"'Distributed_EDLSI,_BM25,_and_Power_Norm_at_TREC_2008.'",inproceedings,Kontostathis;EDLSI EDLSI uses;BM25;TREC2006;TREC;EDLSI;UCEDLSIa
conf_trec_ZhaoC09,7,2009,http://trec.nist.gov/pubs/trec18/papers/cmu.CHEM.pdf,conf_trec_ZhaoC09,TREC,'Formulating_Simple_Structured_Queries_Using_Temporal_and_Distributional_Cues_in_Patents.',inproceedings,US-5194416;EP-0544490;US-5227084;EP-0458398;US-5114611;US-5314635;EP-0549272
conf_trec_AppelMLS12,7,2012,http://trec.nist.gov/pubs/trec21/papers/SCIATeam.microblog.final.pdf,conf_trec_AppelMLS12,TREC,'Siena's_Twitter_Information_Retrieval_System:_The_2012_Microblog_Track.',inproceedings,CurrentTV;STIRS;MSNBC;TREC;Wikipedia;RankedJoin;URLOnly
conf_trec_GiachanouCM14,7,2014,http://trec.nist.gov/pubs/trec23/papers/pro-ULugano-federated.pdf,conf_trec_GiachanouCM14,TREC,'Opinions_in_Federated_Search:_University_of_Lugano_at_TREC_2014_Federated_Web_Search_Track.',inproceedings,ReDDE;BM25;Dirichlet;TREC;SentiWordNet;CombSUM;FedWeb
conf_trec_WoodleyLSKG05,7,2005,http://trec.nist.gov/pubs/trec14/papers/queenslandu.tera.robust.pdf,conf_trec_WoodleyLSKG05,TREC,'Queensland_University_of_Technology_at_TREC_2005.',inproceedings,Bpref;XPath;AQUAINT;NLPX;TREC;Terabyte;Microsoft
conf_trec_TanevKM04,7,2004,http://trec.nist.gov/pubs/trec13/papers/itc-irst-tanev.web.qa.pdf,conf_trec_TanevKM04,TREC,'Combining_Linguistic_Processing_and_Web_Mining_for_Question_Answering:_ITC-irst_at_TREC_2004.',inproceedings,George;MINIPAR;Bush;ITC-irst;Aquaint;MiniPar;DIOGENE
conf_trec_CliftonCT03,7,2003,http://trec.nist.gov/pubs/trec12/papers/ubangor-wales.qa.genomics.pdf,conf_trec_CliftonCT03,TREC,'Bangor_at_TREC_2003:_Q&A_and_Genomics_Tracks.',inproceedings,KnowledgeableAbout;AQUAINT;WordNet;TREC;QITEKAT;KnowsAbout;SPORT
conf_trec_BoytsovB11,7,2011,http://trec.nist.gov/pubs/trec20/papers/srchvrs.web.update.pdf,conf_trec_BoytsovB11,TREC,'Evaluating_Learning-to-Rank_Methods_in_the_Web_Track_Adhoc_Task.',inproceedings,PageRank;BM25;DocumentSpecif;MQ-Track;TREC;Wikipedia;Microsoft
conf_trec_ForstTR06,7,2006,http://trec.nist.gov/pubs/trec15/papers/queen-mary-ulondon.ent.final.pdf,conf_trec_ForstTR06,TREC,'Solving_the_Enterprise_TREC_Task_with_Probabilistic_Data_Models.',inproceedings,MAP-score;MAP-scores;ETREC;CVSrepositories;HySpirit;TREC;Bayes
conf_trec_HovyHL01,7,2001,http://trec.nist.gov/pubs/trec10/papers/TREC10-webclopedia.pdf,conf_trec_HovyHL01,TREC,'The_Use_of_External_Knowledge_of_Factoid_QA.',inproceedings,IdentiFinder;TREC-10;Fremont;WordNet;CONTEX;Webclopedia;Washington
conf_trec_DaltonD12,7,2012,http://trec.nist.gov/pubs/trec21/papers/umass_CIRR.kba.final.pdf,conf_trec_DaltonD12,TREC,'Bi-directional_Linkability_From_Wikipedia_to_Documents_and_Back_Again:_UMass_at_TREC_2012_Knowledge_Base_Acceleration_Track.',inproceedings,TAC KBP notebook;Galago;TAC KBP 2010;TAC KBP Entity;TupleFlow;TAC KBP competition;Wikipedia
conf_trec_NguyenF14,7,2014,http://trec.nist.gov/pubs/trec23/papers/pro-SCU_kba.pdf,conf_trec_NguyenF14,TREC,'SCU_at_TREC_2014_Knowledge_Base_Acceleration_Track.',inproceedings,Mayor;Vital;StreamItem;Indri;StreamItems;PERCENT;Wikipedia
conf_trec_RoellekeAWC05,7,2005,http://trec.nist.gov/pubs/trec14/papers/queen-mary-ulondon.ent.pdf,conf_trec_RoellekeAWC05,TREC,'The_QMUL_Team_with_Probabilistic_SQL_at_Enterprise_Track.',inproceedings,ASSUMPTIONS;ASSUMPTION;BM25;SQL-based;HySpirit;TREC;SQL-like
conf_trec_WillisMA12,7,2012,http://trec.nist.gov/pubs/trec21/papers/UNC_SILS.microblog.final.pdf,conf_trec_WillisMA12,TREC,'Incorporating_Temporal_Information_in_Microblog_Retrieval.',inproceedings,UNCTQE;Dakka;Massoudi;Twitter;UNCRQE;UNCTP;TREC
conf_trec_MagniniNPT01,7,2001,http://trec.nist.gov/pubs/trec10/papers/IrstQA.pdf,conf_trec_MagniniNPT01,TREC,'Multilingual_Question/Answering:_the_DIOGENE_System.',inproceedings,MULTIWORDNET;TREC-10;BeingourfirstexperiencewithaQAsystemand;WORDNET;ITC-Irst;ASTRONOMY;DIOGENE
conf_trec_JiaYZ08,7,2008,http://trec.nist.gov/pubs/trec17/papers/uillinois-chicago.blog.pdf,conf_trec_JiaYZ08,TREC,'UIC_at_TREC_208_Blog_Track.',inproceedings,NEAR Operator is;TREC;Rateitall.com;rateitall.com;Wikipedia;epinions.com;NEAR
conf_trec_DucDDDD12,7,2012,http://trec.nist.gov/pubs/trec21/papers/UGENT_IBCN_SIS.microblog.final.pdf,conf_trec_DucDDDD12,TREC,'UGent_Participation_in_the_Microblog_Track_2012.',inproceedings,LangDetect;Lucene;Twitter;Terrier;Track;Jaiku;JSON
conf_trec_MaHL14,7,2014,http://trec.nist.gov/pubs/trec23/papers/pro-UCAS-microblog.pdf,conf_trec_MaHL14,TREC,'UCAS_at_TREC-2014_Microblog_Track.',inproceedings,DOCNO;Tweets14;Twitter;JSON;TRECformatted;RankSVM;TREC
conf_trec_NellapatiPS12,7,2012,http://trec.nist.gov/pubs/trec21/papers/SetuServ.crowd.final.pdf,conf_trec_NellapatiPS12,TREC,"'Skierarchy:_Extending_the_Power_of_Crowdsourcing_Using_a_Hierarchy_of_Domain_Experts,_Crowd_and_Machine_Learning.'",inproceedings,Pandora;IRAT;FoldIt;Art.sy;Skierarchy;TREC;SpeakerText.com
conf_trec_RobertsonWZH02,7,2002,http://trec.nist.gov/pubs/trec11/papers/cambridge.corrected.pdf,conf_trec_RobertsonWZH02,TREC,'Microsoft_Cambridge_at_TREC_2002:_Filtering_Track.',inproceedings,PLAUM;PAUM;Reuters-21587;OHSUMED;FBeta;Okapi;Microsoft
conf_trec_Dean-HallCKTV14,7,2014,http://trec.nist.gov/pubs/trec23/papers/overview-context.pdf,conf_trec_Dean-HallCKTV14,TREC,'Overview_of_the_TREC_2014_Contextual_Suggestion_Track.',inproceedings,PageRank;TouristFiltered;NIST;GeoFiltered;Wikitravel;RankNet;Softmax
conf_trec_QiL12,7,2012,http://trec.nist.gov/pubs/trec21/papers/sennamed.medical.final.pdf,conf_trec_QiL12,TREC,"'Retrieving_Medical_Records_with_""sennamed"":_NEC_Labs_America_at_TREC_2012_Medical_Record_Track.'",inproceedings,NECLA;EMRs;UMLS UMLS provides;TREC;UMLS;infAP;MetaMap
conf_trec_NewbyFM09,7,2009,http://trec.nist.gov/pubs/trec18/papers/arsc.WEB.pdf,conf_trec_NewbyFM09,TREC,'Lucene_for_n-grams_using_the_CLUEWeb_Collection.',inproceedings,Gigaword;NGramFilter;TokenStream;ClueWeb;TREC;GoWordFilter;Multisearch
conf_trec_BrowneCGJLMMMOSY02,7,2002,http://trec.nist.gov/pubs/trec11/papers/dublincu.smeaton.pdf,conf_trec_BrowneCGJLMMMOSY02,TREC,'Dublin_City_University_Video_Track_Experiments_for_TREC_2002.',inproceedings,XML-based;WT2g;BM25;MPEG;ToolTips;ASR-only;JavaScript
conf_trec_RoussinovFCR05,7,2005,http://trec.nist.gov/pubs/trec14/papers/arizonasu.qa.robust.pdf,conf_trec_RoussinovFCR05,TREC,"'Building_on_Redundancy:_Factoid_Question_Answering,_Robust_Retrieval_and_the_""Other"".'",inproceedings,Kyodo;StructQueryEval;AskJeeves;Rutgers;BM25;TREC;BrainBoost
conf_trec_RodeHRWV05,7,2005,http://trec.nist.gov/pubs/trec14/papers/lowlands-team.hard.ent.pdf,conf_trec_RodeHRWV05,TREC,'The_Lowlands'_TREC_Experiments_2005.',inproceedings,TWENdiff;NEXI;TRECVID;TWENuser;NLLR;TWENblind;Lowlands
conf_trec_ChenYG05,7,2005,http://trec.nist.gov/pubs/trec14/papers/unorth-texas.qa.pdf,conf_trec_ChenYG05,TREC,'UNT_2005_TREC_QA_Participation:_Using_Lemur_as_IR_Search_Engine.',inproceedings,InQuery;TFIDF;BM25;UNTQA0503;TREC-type;LingPipe;EagleQA
conf_trec_ShenCCLC07,7,2007,http://trec.nist.gov/pubs/trec16/papers/cas-liu.ent.final.pdf,conf_trec_ShenCCLC07,TREC,'Research_on_Enterprise_Track_of_TREC_2007.',inproceedings,PageRank;ento.csiro.au;CERC;cse.csiro.au;BM25;CSIRO;atnf.csiro.au
conf_trec_LiH10,7,2010,http://trec.nist.gov/pubs/trec19/papers/univ.pittsburgh.entity.rev.pdf,conf_trec_LiH10,TREC,'Searching_for_Entities_When_Retrieval_Meets_Extraction.',inproceedings,InfoBox;TREMP;MedImmue;MedImmune;TREC;FluMist;TREPM
conf_trec_ZhaoC11,7,2011,http://trec.nist.gov/pubs/trec20/papers/CMU-LIRA.chemistry.pdf,conf_trec_ZhaoC11,TREC,'How_to_Make_Manual_Conjunctive_Normal_Form_Queries_Work_in_Patents_Search.',inproceedings,CMUTStncws;CMUTStncs;ChemAthlon;Lemur;Boolean;PatOlympics;NDCG
conf_trec_CogleySDC12,7,2012,http://trec.nist.gov/pubs/trec21/papers/UCD_CSI.medical.nb.pdf,conf_trec_CogleySDC12,TREC,'UCD_IIRG_at_TREC_2012_Medical_Track.',inproceedings,IIRG;Pittsburgh;IndexFinder;TREC;FreeBase;MetaMap;PubMed
conf_trec_Chu-CarrollPWCF02,7,2002,http://trec.nist.gov/pubs/trec11/papers/ibm.prager.pdf,conf_trec_Chu-CarrollPWCF02,TREC,'A_Multi-Strategy_and_Multi-Source_Approach_to_Question_Answering.',inproceedings,TREC-10;WordNet;PIQUANT;QFrame;TREC;NILassignment;NIL-assignment
